date,gold_pct,sp500_pct,bonds2tr_pct,gdpworld,gdp,usdx,recession,bonds10tr,iyc,ppi,cpi,unrate,debt,fedrate,m0,m3,cbasstogdp,resins,sp500div,cape,stocktogdp,oil,indpro,houses,cp
2010-04-30,5.875004493654945,1.4759327193589966,0.08083333333333333,66619781.549531795,14980193.0,81.870003,0.0,0.0369,0.00043933333333333324,184.4,217.403,0.099,13201792.0,0.002,2014400.0,8535200.000000002,6.812253999999999,1117400.0,0.0183,21.8,0.832921177984823,84.48,90.4591,219500.0,1517068.0
2010-05-31,3.255379652816104,-8.197591620389488,0.06333333333333334,66619781.549531795,14980193.0,86.480003,0.0,0.0331,0.00030233333333333344,184.8,217.29,0.096,13201792.0,0.002,2012300.0,8589900.0,6.812253999999999,1111300.0,0.0195,20.48,0.7507112892337235,73.84,91.702,219500.0,1517068.0
2010-06-30,2.0346925353502243,-5.388237669931439,0.050833333333333335,66619781.549531795,14980193.0,86.019997,0.0,0.0297,0.00021133333333333334,183.5,217.199,0.094,13201792.0,0.0018,2002400.0,8609000.0,6.812253999999999,1099200.0,0.0203,19.74,0.7225080477935097,75.35,91.8997,219500.0,1517068.0
2010-07-31,-4.902711195262466,6.877783275606131,0.04583333333333334,66619781.549531795,15141605.0,81.540001,0.0,0.0294,0.0001643333333333334,184.1,217.605,0.094,13561622.0,0.0018,1994300.0,8618799.999999998,6.812253999999999,1087800.0,0.0205,19.67,0.7799259061374273,76.37,92.2522,224100.0,1600154.0
2010-08-31,5.62568838430908,-4.74491648511256,0.03916666666666666,66619781.549531795,15141605.0,83.199997,0.0,0.024700000000000003,0.0001446666666666666,184.9,217.923,0.095,13561622.0,0.0019,1993700.0,8669100.0,6.812253999999999,1085100.0,0.0205,19.77,0.7265491339920702,76.82,92.5899,224100.0,1600154.0
2010-09-30,4.953076120959343,8.755110403781474,0.034999999999999996,66619781.549531795,15141605.0,78.720001,0.0,0.0253,9.699999999999997e-05,184.9,218.275,0.095,13561622.0,0.0019,1961200.0,8700100.0,6.812253999999999,1047900.0000000001,0.0199,20.38,0.7938993257319815,75.31,92.8564,224100.0,1600154.0
2010-10-31,3.867171080285825,3.6855941114616098,0.028333333333333335,66619781.549531795,15309471.0,77.269997,0.0,0.0263,2.0333333333333348e-05,186.6,219.035,0.094,14025215.0,0.0019,1961700.0,8749400.0,6.812253999999999,1039700.0,0.0192,21.24,0.816021010784762,81.9,92.6037,224300.0,1599159.0
2010-11-30,2.041867480960957,-0.22902827780877377,0.0375,66619781.549531795,15309471.0,81.199997,0.0,0.0281,9.399999999999998e-05,187.7,219.59,0.098,14025215.0,0.0019,1973100.0,8770000.0,6.812253999999999,1038599.9999999999,0.0189,21.7,0.819169388674501,84.14,92.6773,224300.0,1599159.0
2010-12-31,2.4336602249783734,6.530007200033894,0.050833333333333335,66619781.549531795,15309471.0,79.029999,0.0,0.033,0.00017833333333333332,189.7,220.472,0.09300000000000001,14025215.0,0.0018,2017000.0,8801800.0,6.812253999999999,1078000.0,0.0183,22.4,0.8726709107061896,89.04,93.5851,224300.0,1599159.0
2011-01-31,-6.1631058392875975,2.264559015298473,0.04833333333333333,73881739.6097595,15351444.0,77.739998,0.0,0.0342,0.00014133333333333332,192.7,221.187,0.091,14270114.0,0.0017000000000000001,2047900.0,8823100.0,10.79157,1110300.0,0.0179,22.98,0.887052058425253,89.42,93.3944,226900.0,1464223.0
2011-02-28,5.846211552888225,3.1956582589494076,0.057499999999999996,73881739.6097595,15351444.0,76.889999,0.0,0.0342,0.00023299999999999994,195.8,221.898,0.09,14270114.0,0.0016,2211600.0,8886900.0,10.79157,1263700.0,0.0176,23.49,0.9166668620880225,89.58,92.993,226900.0,1464223.0
2011-03-31,1.493341271360027,-0.10473018791158362,0.06666666666666667,73881739.6097595,15351444.0,75.860001,0.0,0.0347,0.00031966666666666667,199.2,223.046,0.09,14270114.0,0.0014000000000000002,2395300.0,8943500.0,10.79157,1434900.0,0.018,22.9,0.9185644034528608,102.94,93.982,226900.0,1464223.0
2011-04-30,9.179469273743024,2.8495357625034856,0.050833333333333335,73881739.6097595,15557535.0,72.93,0.0,0.0332,0.00017633333333333335,203.1,224.093,0.091,14343087.0,0.001,2496600.0,9004900.0,10.79157,1528000.0,0.0178,23.14,0.9288168080611742,110.04,93.6525,228100.0,1529084.0
2011-05-31,-1.7832357926380826,-1.350092768460176,0.0375,73881739.6097595,15557535.0,74.639999,0.0,0.0305,7e-05,204.1,224.806,0.09,14343087.0,0.0009,2567200.0,9075500.0,10.79157,1589800.0,0.018,23.06,0.9183646380998018,101.33,93.7775,228100.0,1529084.0
2011-06-30,-2.277330242190201,-1.8257508177222714,0.0375,73881739.6097595,15557535.0,74.300003,0.0,0.0318,5.699999999999997e-05,203.9,224.806,0.091,14343087.0,0.0009,2648500.0,9151000.0,10.79157,1665800.0,0.0189,22.1,0.9013683723031959,96.29,94.0467,228100.0,1529084.0
2011-07-31,8.28002132480341,-2.147443663678228,0.03,73881739.6097595,15647681.0,73.900002,0.0,0.0282,1.7999999999999994e-05,204.6,225.395,0.09,14790340.0,0.0007000000000000001,2684800.0,9316600.0,10.79157,1696600.0,0.0186,22.61,0.8721631019957526,97.19,94.4931,223500.0,1539465.0
2011-08-31,12.338985137089576,-5.679109790447878,0.016666666666666666,73881739.6097595,15647681.0,74.129997,0.0,0.0223,-5.633333333333334e-05,203.2,226.106,0.09,14790340.0,0.001,2657700.0,9507600.0,10.79157,1666600.0,0.021,20.05,0.821611202324485,86.33,95.0969,223500.0,1539465.0
2011-09-30,-11.039587145408525,-7.176201297902196,0.020833333333333332,73881739.6097595,15647681.0,78.550003,0.0,0.0192,1.633333333333334e-05,203.7,226.597,0.09,14790340.0,0.0008,2637700.0,9528300.0,10.79157,1643500.0,0.0215,19.7,0.7567971254015211,85.61,95.0281,223500.0,1539465.0
2011-10-31,5.295505071343687,10.772303830584562,0.020833333333333332,73881739.6097595,15842267.0,76.169998,0.0,0.0217,-8.666666666666683e-06,201.1,226.75,0.08800000000000001,15222940.0,0.0007000000000000001,2637800.0,9562100.0,10.79157,1638900.0,0.0212,20.16,0.8326504028747905,86.41,95.6924,221100.0,1617095.0
2011-11-30,2.3113544115754836,-0.5058645176733378,0.020833333333333332,73881739.6097595,15842267.0,78.389999,0.0,0.0208,3.3333333333333134e-07,201.4,227.169,0.086,15222940.0,0.0008,2605400.0,9612600.0,10.79157,1592400.0,0.0212,20.35,0.8269782348700473,97.21,95.6913,221100.0,1617095.0
2011-12-31,-10.548549738758616,0.8532751652017501,0.020833333333333332,73881739.6097595,15842267.0,80.169998,0.0,0.0189,1.933333333333332e-05,199.8,227.223,0.085,15222940.0,0.0007000000000000001,2619600.0,9660100.0,10.79157,1598700.0,0.0213,20.52,0.8449832337758226,98.57,96.1938,221100.0,1617095.0
2012-01-31,11.018590116371962,4.358301526717567,0.018333333333333333,75525948.5246035,16068824.0,79.279999,0.0,0.0183,3.3333333333333134e-07,200.7,227.842,0.083,15606518.0,0.0008,2640800.0,9733300.0,10.26196,1619200.0,0.0206,21.21,0.8612397522058863,100.24,96.779,238400.0,1880022.0
2012-02-29,-2.4038267817157233,4.058944994323421,0.024999999999999998,75525948.5246035,16068824.0,78.730003,0.0,0.019799999999999998,5.2e-05,201.6,228.329,0.083,15606518.0,0.001,2694400.0,9785700.0,10.26196,1659900.0,0.02,21.8,0.8961769697645577,102.25,97.0959,238400.0,1880022.0
2012-03-31,-1.603685113862241,3.133237654501775,0.0275,75525948.5246035,16068824.0,78.93,0.0,0.0223,5.2e-05,204.2,228.807,0.08199999999999999,15606518.0,0.0013,2655200.0,9830600.0,10.26196,1606300.0,0.0197,22.05,0.9283124888293007,106.19,96.5919,238400.0,1880022.0
2012-04-30,-0.274534250845182,-0.7497497284287169,0.022500000000000003,75525948.5246035,16207130.0,78.790001,0.0,0.0195,3.0000000000000028e-05,203.7,229.187,0.08199999999999999,15855037.0,0.0014000000000000002,2639800.0,9884600.0,10.26196,1586700.0,0.02,21.78,0.9063819442430584,103.33,97.2942,238700.0,1801743.0
2012-05-31,-6.311233996513799,-6.265067135938662,0.022500000000000003,75525948.5246035,16207130.0,83.040001,0.0,0.0159,6.600000000000002e-05,201.9,228.713,0.08199999999999999,15855037.0,0.0016,2616500.0,9928400.0,10.26196,1558500.0,0.0209,20.94,0.847797851933069,94.7,97.4853,238700.0,1801743.0
2012-06-30,2.4539680502983163,3.9554921279372435,0.0275,75525948.5246035,16207130.0,81.650002,0.0,0.0167,0.00010800000000000001,199.8,228.524,0.08199999999999999,15855037.0,0.0016,2618800.0,9999300.0,10.26196,1555400.0,0.0214,20.55,0.8829922386011588,82.41,97.4959,238700.0,1801743.0
2012-07-31,1.0726697767619475,1.2597639043871345,0.01916666666666667,75525948.5246035,16319540.0,82.639999,0.0,0.0151,4.066666666666668e-05,200.1,228.59,0.08199999999999999,16066240.0,0.0016,2647800.0,10051800.0,10.26196,1583800.0,0.0211,21.0,0.8805597461693161,87.93,97.6922,248800.0,1818331.0
2012-08-31,4.803355471847737,1.9763361656468303,0.018333333333333333,75525948.5246035,16319540.0,81.25,0.0,0.015700000000000002,2.6333333333333314e-05,202.7,229.918,0.081,16066240.0,0.0013,2650700.0,10121300.0,10.26196,1582200.0,0.0208,21.41,0.8995903070797339,94.16,97.3061,248800.0,1818331.0
2012-09-30,4.70794095565763,2.423609037523655,0.01916666666666667,75525948.5246035,16319540.0,79.940002,0.0,0.0165,2.666666666666668e-05,204.4,231.015,0.078,16066240.0,0.0014000000000000002,2594900.0,10200800.0,10.26196,1517500.0,0.0205,21.78,0.9239807004364093,94.72,97.2383,248800.0,1818331.0
2012-10-31,-2.9098094565984445,-1.978940354140779,0.024999999999999998,75525948.5246035,16420385.999999998,79.919998,0.0,0.0172,7.799999999999999e-05,203.5,231.638,0.078,16432730.0,0.0016,2611800.0,10267300.0,10.26196,1525600.0,0.021,21.58,0.8996804338217141,89.57,97.5425,251700.0,1785961.0
2012-11-30,-0.3087729907949588,0.28467029231815655,0.020833333333333332,75525948.5246035,16420385.999999998,80.150002,0.0,0.016200000000000003,4.63333333333333e-05,201.8,231.249,0.077,16432730.0,0.0016,2646800.0,10337600.0,10.26196,1546100.0,0.022,20.9,0.904245490940347,86.66,97.934,251700.0,1785961.0
2012-12-31,-2.216518898740083,0.7068310525498056,0.020833333333333332,75525948.5246035,16420385.999999998,79.769997,0.0,0.0178,3.0333333333333323e-05,201.5,231.221,0.079,16432730.0,0.0016,2675900.0,10459700.0,10.26196,1570400.0,0.022,21.24,0.9132008224410804,88.25,98.1984,251700.0,1785961.0
2013-01-31,-0.7766642806012913,5.0428063581991145,0.022500000000000003,77635152.4933583,16629050.0,79.209999,0.0,0.0202,2.3000000000000034e-05,202.5,231.679,0.08,16771381.0,0.0014000000000000002,2741700.0,10482900.0,13.190610000000001,1636900.0,0.0213,21.9,0.9516069769469693,94.69,98.2029,258400.0,1766372.0
2013-02-28,-5.063184600031267,1.1060603026480154,0.020833333333333332,77635152.4933583,16629050.0,81.980003,0.0,0.0189,1.933333333333332e-05,204.3,232.937,0.077,16771381.0,0.0015,2845300.0,10501300.0,13.190610000000001,1733400.0,0.021,22.05,0.9617933676307426,95.32,98.6733,258400.0,1766372.0
2013-03-31,1.1075508498188835,3.5987799403174314,0.020833333333333332,77635152.4933583,16629050.0,82.989998,0.0,0.0187,2.1333333333333308e-05,204.0,232.282,0.075,16771381.0,0.0014000000000000002,2935000.0,10558300.0,13.190610000000001,1811300.0,0.0207,22.42,0.9926646441017376,93.05,99.0788,258400.0,1766372.0
2013-04-30,-7.542041148654999,1.808576399288797,0.018333333333333333,77635152.4933583,16699551.0,81.730003,0.0,0.017,1.3333333333333321e-05,203.5,231.797,0.076,16738320.0,0.0015,3011700.0,10586300.0,13.190610000000001,1884700.0,0.0207,22.6,1.0098732594666766,92.07,98.9658,268100.0,1757557.0
2013-05-31,-6.174512101772766,2.0762783477406455,0.024999999999999998,77635152.4933583,16699551.0,83.379997,0.0,0.0216,3.3999999999999966e-05,204.1,231.893,0.075,16738320.0,0.0011,3116900.0,10621000.0,13.190610000000001,1982000.0,0.0201,23.41,1.0307103466434517,94.8,99.0567,268100.0,1757557.0
2013-06-30,-11.006584457215451,-1.499932545960736,0.03,77635152.4933583,16699551.0,83.169998,0.0,0.0252,4.799999999999999e-05,204.3,232.445,0.075,16738320.0,0.0009,3201500.0,10678700.0,13.190610000000001,2062900.0,0.0206,22.93,1.0244838319305711,95.8,99.2424,268100.0,1757557.0
2013-07-31,7.4799412638017815,4.94621112134872,0.025833333333333333,77635152.4933583,16911068.0,81.449997,0.0,0.026000000000000002,-1.6666666666666912e-06,204.4,232.9,0.073,16738180.0,0.0009,3290900.0,10718400.0,13.190610000000001,2147700.0,0.0202,23.49,1.0579231305793342,104.61,98.9258,264800.0,1792757.0
2013-08-31,5.219537601050717,-3.12980133236046,0.0325,77635152.4933583,16911068.0,82.089996,0.0,0.0278,4.700000000000003e-05,204.2,233.456,0.07200000000000001,16738180.0,0.0008,3398900.0,10776600.0,13.190610000000001,2252600.0,0.0204,23.36,1.0303329156975776,106.57,99.5059,264800.0,1792757.0
2013-09-30,-4.674385572246376,2.9749474883188354,0.0275,77635152.4933583,16911068.0,80.220001,0.0,0.0264,1.1000000000000003e-05,203.9,233.544,0.07200000000000001,16738180.0,0.0008,3486900.0,10837200.0,13.190610000000001,2333900.0,0.0204,23.44,1.0633527107808922,106.29,100.0391,264800.0,1792757.0
2013-10-31,-0.41916888668140917,4.459575986441089,0.025833333333333333,77635152.4933583,17133114.0,80.199997,0.0,0.025699999999999997,1.3333333333333599e-06,202.5,233.669,0.07200000000000001,17156119.0,0.0009,3589500.0,10961600.0,13.190610000000001,2427800.0,0.0201,23.83,1.0921493897723438,100.54,99.9203,273600.0,1838838.0
2013-11-30,-5.249952767806542,2.804946087194149,0.023333333333333334,77635152.4933583,17133114.0,80.68,0.0,0.0275,-4.166666666666666e-05,201.2,234.1,0.069,17156119.0,0.0008,3684600.0,10969700.0,13.190610000000001,2517100.0,0.0195,24.64,1.1169825870533518,93.86,100.1661,273600.0,1838838.0
2013-12-31,-3.9608224728421293,2.3562833299184183,0.03166666666666667,77635152.4933583,17133114.0,80.040001,0.0,0.0304,1.2666666666666694e-05,202.0,234.719,0.067,17156119.0,0.0009,3717500.0,11035000.0,13.190610000000001,2541000.0,0.0194,24.86,1.1501721169893575,97.63,100.3777,273600.0,1838838.0
2014-01-31,3.374248413779357,-3.5582895107013734,0.028333333333333335,79756517.210011,17144281.0,81.269997,0.0,0.026699999999999998,1.6333333333333372e-05,203.8,235.288,0.066,17601227.0,0.0007000000000000001,3728500.0,11080800.0,14.073020000000001,2556400.0,0.0194,24.86,1.1143797748065376,94.62,99.999,275200.0,1767596.0
2014-02-28,6.332998594095196,4.3117037568930705,0.0275,79756517.210011,17144281.0,79.779999,0.0,0.026600000000000002,8.99999999999998e-06,205.7,235.547,0.067,17601227.0,0.0007000000000000001,3833400.0,11178800.0,14.073020000000001,2650100.0,0.0197,24.59,1.1634690308680777,100.82,100.7583,275200.0,1767596.0
2014-03-31,-2.9979298569032364,0.6932157358358504,0.03666666666666667,79756517.210011,17144281.0,80.099998,0.0,0.0273,9.366666666666665e-05,207.0,236.028,0.067,17601227.0,0.0008,3885900.0,11208100.0,14.073020000000001,2676700.0,0.0194,24.96,1.1663370426557989,100.8,101.7767,275200.0,1767596.0
2014-04-30,0.5732533686424013,0.6200796863817581,0.034999999999999996,79756517.210011,17462703.0,79.489998,0.0,0.026699999999999998,8.299999999999998e-05,208.3,236.468,0.062,17632606.0,0.0009,3930700.0,11257700.0,14.073020000000001,2714900.0,0.0196,24.79,1.1429983090246683,102.07,101.8425,288000.0,1865140.0
2014-05-31,-3.152734538357882,2.1030282120013677,0.030833333333333334,79756517.210011,17462703.0,80.370003,0.0,0.0248,6.033333333333335e-05,208.0,236.918,0.063,17632606.0,0.0009,3911500.0,11321000.0,14.073020000000001,2688400.0,0.0196,24.94,1.165972415610573,102.18,102.2594,288000.0,1865140.0
2014-06-30,6.118108032465708,1.9058313448431896,0.03916666666666666,79756517.210011,17462703.0,79.779999,0.0,0.0253,0.00013866666666666663,208.3,237.231,0.061,17632606.0,0.001,3948700.0,11374900.0,14.073020000000001,2722300.0,0.0192,25.56,1.1947027902839555,105.79,102.5986,288000.0,1865140.0
2014-07-31,-3.351016532786766,-1.5079863077291922,0.04416666666666667,79756517.210011,17743227.0,81.459999,0.0,0.0258,0.00018366666666666667,208.0,237.498,0.062,17824071.0,0.0009,3989100.0,11429900.0,14.073020000000001,2759000.0,0.0191,25.82,1.1503437339780413,103.59,102.8163,281000.0,1917769.0
2014-08-31,0.35319158889435265,3.765532172769026,0.04,79756517.210011,17743227.0,82.75,0.0,0.0235,0.000165,207.0,237.46,0.061,17824071.0,0.0009,4075000.0,11458900.0,14.073020000000001,2842000.0,0.0194,25.62,1.1973261684585335,96.54,102.6562,281000.0,1917769.0
2014-09-30,-6.14006464043756,-1.5513859147336717,0.04833333333333333,79756517.210011,17743227.0,85.940002,0.0,0.0252,0.0002313333333333333,206.4,237.477,0.059000000000000004,17824071.0,0.0009,4049200.0,11499800.0,14.073020000000001,2814500.0,0.0193,25.92,1.170049844935197,93.21,102.9776,281000.0,1917769.0
2014-10-31,-2.999776506717211,2.3201456175308888,0.041666666666666664,79756517.210011,17852540.0,86.879997,0.0,0.0235,0.00018166666666666665,203.4,237.43,0.057,18141444.0,0.0009,4001500.0,11566000.0,14.073020000000001,2760300.0,0.02,25.16,1.1906843507982618,84.4,102.9892,298900.0,1879109.0
2014-11-30,-0.2560054614498486,2.4533584400783015,0.03916666666666666,79756517.210011,17852540.0,88.360001,0.0,0.0218,0.00017366666666666661,200.9,236.983,0.057999999999999996,18141444.0,0.0009,3830400.0,11604800.0,14.073020000000001,2575100.0,0.0191,26.61,1.205597074701975,75.79,103.6402,298900.0,1879109.0
2014-12-31,1.2105916071352363,-0.4188512062527794,0.05583333333333334,79756517.210011,17852540.0,90.269997,0.0,0.0217,0.00034133333333333335,197.0,236.252,0.055999999999999994,18141444.0,0.0012,3934500.0,11684900.0,14.073020000000001,2665900.0,0.0192,26.79,1.213825035541161,59.29,103.6345,298900.0,1879109.0
2015-01-31,8.520710059171588,-3.1040847054252363,0.03916666666666666,75215062.5965949,17991348.0,94.800003,0.0,0.0168,0.00022366666666666664,192.0,234.747,0.057,18152056.0,0.0011,4017100.0,11745600.0,13.52511,2745600.0,0.0197,26.49,1.1844843421404556,47.22,102.8239,289200.0,1770989.0
2015-02-28,-5.626265773484973,5.4892505726845675,0.0525,75215062.5965949,17991348.0,95.25,0.0,0.02,0.000325,191.1,235.342,0.055,18152056.0,0.0011,3840500.0,11879000.0,13.52511,2556100.0,0.0194,27.0,1.2420553479372418,50.58,102.1513,289200.0,1770989.0
2015-03-31,-2.32673308186897,-1.7396056070325572,0.04666666666666667,75215062.5965949,17991348.0,98.360001,0.0,0.0194,0.00027266666666666666,191.5,235.976,0.054000000000000006,18152056.0,0.0011,4030600.0,11886800.0,13.52511,2732900.0,0.0196,26.73,1.2199147056685247,47.82,101.824,289200.0,1770989.0
2015-04-30,0.09464415487838718,0.8520762709815388,0.04833333333333333,75215062.5965949,18193707.0,94.599998,0.0,0.020499999999999997,0.00027833333333333334,190.9,236.222,0.054000000000000006,18151998.0,0.0012,4059400.0,11928900.0,13.52511,2756700.0,0.0196,26.79,1.2110945834183215,54.45,101.244,289100.0,1789321.0
2015-05-31,0.4829041789784716,1.0491438545008114,0.050833333333333335,75215062.5965949,18193707.0,96.910004,0.0,0.0212,0.00029633333333333334,193.4,237.001,0.055999999999999994,18151998.0,0.0012,3949400.0,11957900.0,13.52511,2641700.0,0.0196,26.81,1.2257172218943615,59.27,100.783,289100.0,1789321.0
2015-06-30,-1.5005629211406357,-2.10117728564716,0.05333333333333334,75215062.5965949,18193707.0,95.489998,0.0,0.0235,0.0002983333333333334,194.8,237.657,0.053,18151998.0,0.0013,3919600.0,12001700.0,13.52511,2611100.0,0.0199,26.5,1.2005112536988751,59.82,100.4781,289100.0,1789321.0
2015-07-31,-6.579037155822432,1.974203993000856,0.05583333333333334,75215062.5965949,18306960.0,97.370003,0.0,0.022000000000000002,0.0003383333333333334,193.9,238.034,0.052000000000000005,18150618.0,0.0013,3961200.0,12051300.0,13.52511,2649300.0,0.0201,26.38,1.2115648911670753,50.9,101.1052,295800.0,1732347.0
2015-08-31,3.5946787432776572,-6.258080462392579,0.06166666666666667,75215062.5965949,18306960.0,95.949997,0.0,0.022099999999999998,0.00039566666666666667,191.9,238.033,0.051,18150618.0,0.0014000000000000002,3984000.0,12101900.0,13.52511,2666100.0,0.0207,25.69,1.1363421343576432,42.87,100.9442,295800.0,1732347.0
2015-09-30,-1.6975145425700666,-2.6442819620927094,0.05333333333333334,75215062.5965949,18306960.0,96.349998,0.0,0.0206,0.00032733333333333334,189.1,237.498,0.05,18150618.0,0.0014000000000000002,4028500.0,12160800.0,13.52511,2701300.0,0.0219,24.5,1.0989962287567132,45.48,100.6507,295800.0,1732347.0
2015-10-31,2.4100274355801865,8.298307838940033,0.0625,75215062.5965949,18332079.0,96.949997,0.0,0.0216,0.00040899999999999997,187.5,237.733,0.05,18922179.0,0.0012,4060500.0,12195900.0,13.52511,2725900.0,0.0211,25.49,1.1945066350630498,46.22,100.1871,302500.0,1635297.0
2015-11-30,-6.790285584213196,0.05049630655584725,0.07833333333333332,75215062.5965949,18332079.0,100.169998,0.0,0.022099999999999998,0.0005623333333333333,185.7,238.017,0.051,18922179.0,0.0012,4006700.0,12284600.0,13.52511,2660300.0,0.0207,26.23,1.1814562876365522,42.44,99.4382,302500.0,1635297.0
2015-12-31,-0.3005654387316148,-1.7530198374358763,0.08833333333333333,75215062.5965949,18332079.0,98.629997,0.0,0.0227,0.0006563333333333333,183.5,237.761,0.05,18922179.0,0.0024,3835800.0,12346800.0,13.52511,2481200.0,0.0211,25.97,1.1546895472139302,37.19,98.939,302500.0,1635297.0
2016-01-31,5.297420533981501,-5.073534448173622,0.06333333333333334,76486454.8704004,18425306.0,99.610001,0.0,0.0194,0.0004393333333333334,182.6,237.652,0.048,19264939.0,0.0034000000000000002,3792700.0,12469900.0,13.170379999999998,2440000.0,0.0227,24.21,1.0810045705618132,31.68,99.4558,299800.0,1696750.0
2016-02-29,10.841109788939685,-0.41283552550199776,0.065,76486454.8704004,18425306.0,98.209999,0.0,0.0174,0.000476,181.3,237.336,0.049,19264939.0,0.0038,3872500.0,12556700.0,13.170379999999998,2510900.0,0.023,24.0,1.078083587865515,30.32,98.9136,299800.0,1696750.0
2016-03-31,-0.47705148281483867,6.599110871894109,0.06083333333333333,76486454.8704004,18425306.0,94.589996,0.0,0.0178,0.00043033333333333324,182.1,238.08,0.05,19264939.0,0.0036,3898400.0,12616700.0,13.170379999999998,2519700.0,0.0217,25.37,1.1519113983778615,37.55,98.1907,299800.0,1696750.0
2016-04-30,4.872865890749822,0.269936982337593,0.06416666666666666,76486454.8704004,18611617.0,93.080002,0.0,0.0183,0.0004586666666666667,183.2,238.992,0.051,19381591.0,0.0037,3872900.0,12700400.0,13.170379999999998,2487000.0,0.0212,25.92,1.1574631048984083,40.75,98.4669,306000.0,1758389.0
2016-05-31,-5.977432851519293,1.5324650171887777,0.0725,76486454.8704004,18611617.0,95.889999,0.0,0.0184,0.0005409999999999999,185.3,239.557,0.048,19381591.0,0.0037,3836500.0,12766200.0,13.170379999999998,2443800.0,0.0214,25.69,1.1657052689188694,46.71,98.2518,306000.0,1758389.0
2016-06-30,8.735420402388684,0.09108467059302239,0.04833333333333333,76486454.8704004,18611617.0,96.139999,0.0,0.0149,0.0003343333333333333,187.6,240.222,0.049,19381591.0,0.0038,3825500.0,12829400.0,13.170379999999998,2427500.0,0.0213,25.84,1.1665681708365265,48.76,98.7275,306000.0,1758389.0
2016-07-31,2.2852776979288114,3.5609807228685897,0.05583333333333334,76486454.8704004,18775459.0,95.529999,0.0,0.0146,0.00041233333333333335,187.7,240.101,0.048,19573445.0,0.0039000000000000003,3772500.0,12887700.0,13.170379999999998,2371200.0,0.0208,26.69,1.1987419322212043,44.65,98.836,303800.0,1753676.0
2016-08-31,-3.2000887475502005,-0.12191755612808164,0.06666666666666667,76486454.8704004,18775459.0,96.019997,0.0,0.0158,0.0005086666666666666,186.6,240.545,0.049,19573445.0,0.004,3816700.0,12972800.0,13.170379999999998,2413500.0,0.0207,26.95,1.2017165598987487,44.72,98.7554,303800.0,1753676.0
2016-09-30,0.6639264103661002,-0.12344825997834263,0.06416666666666666,76486454.8704004,18775459.0,95.459999,0.0,0.016,0.00048166666666666665,186.9,241.176,0.05,19573445.0,0.004,3735900.0,13033600.0,13.170379999999998,2325100.0,0.0209,26.73,1.2025644752546396,45.18,98.6596,303800.0,1753676.0
2016-10-31,-3.104958370333255,-1.942562503747225,0.07166666666666667,76486454.8704004,18968041.0,98.449997,0.0,0.0184,0.0005326666666666667,186.7,241.741,0.049,19976827.0,0.004,3572100.0,13100500.0,13.170379999999998,2156100.0,0.0211,26.53,1.1635018081203008,49.78,98.7322,310900.0,1823484.0
2016-11-30,-8.09455924051824,3.4174446769983158,0.09250000000000001,76486454.8704004,18968041.0,101.5,0.0,0.023700000000000002,0.0006880000000000001,186.3,242.026,0.047,19976827.0,0.0040999999999999995,3629800.0,13173400.0,13.170379999999998,2201700.0,0.021,26.85,1.21305937708591,45.66,98.3452,310900.0,1823484.0
2016-12-31,-1.909964885964599,1.8200754044233047,0.09999999999999999,76486454.8704004,18968041.0,102.389999,0.0,0.0245,0.0007549999999999998,188.2,242.637,0.047,19976827.0,0.0054,3531600.0,13213400.0,13.170379999999998,2095300.0000000002,0.0203,27.87,1.244802771145423,51.97,99.0314,310900.0,1823484.0
2017-01-31,5.1871996941550425,1.7884341374735824,0.09916666666666667,81442048.6654878,19148194.0,99.510002,0.0,0.0245,0.0007466666666666666,190.7,243.618,0.047,19846420.0,0.006500000000000001,3595500.0,13283400.0,12.584660000000001,2158500.0,0.0202,28.06,1.2454093581880359,52.5,98.7987,313100.0,1932265.0
2017-02-28,3.162042276207888,3.7198260541408734,0.10166666666666667,81442048.6654878,19148194.0,101.120003,0.0,0.0236,0.0007806666666666667,191.6,244.006,0.046,19846420.0,0.0066,3746400.0,13358800.0,12.584660000000001,2302900.0,0.0198,28.66,1.2866398784135986,53.47,98.4322,313100.0,1932265.0
2017-03-31,-0.1265123429605608,-0.03892301704151446,0.10583333333333333,81442048.6654878,19148194.0,100.349998,0.0,0.024,0.0008183333333333335,191.5,243.892,0.044000000000000004,19846420.0,0.0079,3856300.0,13426900.0,12.584660000000001,2387800.0,0.0196,29.09,1.2862267846252238,49.33,99.0663,313100.0,1932265.0
2017-04-30,1.6715972773408527,0.909121690255299,0.10666666666666667,81442048.6654878,19304506.0,99.050003,0.0,0.0229,0.0008376666666666667,193.0,244.193,0.044000000000000004,19844554.0,0.009000000000000001,3821700.0,13484900.0,12.584660000000001,2344800.0,0.0198,28.9,1.291265365713062,51.06,100.0082,318200.0,1912702.0
2017-05-31,0.0331188493565282,1.157621004949272,0.10666666666666667,81442048.6654878,19304506.0,96.919998,0.0,0.022099999999999998,0.0008456666666666668,192.8,244.004,0.044000000000000004,19844554.0,0.0091,3774400.0,13538100.0,12.584660000000001,2288900.0,0.0196,29.31,1.2973116224781924,48.48,100.1286,318200.0,1912702.0
2017-06-30,-2.1441296567815793,0.48138319927024664,0.11499999999999999,81442048.6654878,19304506.0,95.660004,0.0,0.0231,0.000919,193.6,244.163,0.043,19844554.0,0.0104,3762800.0,13559200.0,12.584660000000001,2269700.0,0.0194,29.75,1.3069466786666284,45.18,100.3233,318200.0,1912702.0
